Date,Price,Open,High,Low,Vol.,Change %
10/12/2021,7107.82,7115.24,7166.63,7095.91,172.35K,-0.23%
10/11/2021,7124.01,6936.46,7171.43,6936.46,187.36K,3.14%
10/08/2021,6906.86,6972.18,7076.01,6906.86,266.39K,-0.64%
10/07/2021,6951.30,7049.17,7098.30,6951.30,215.71K,-1.50%
10/06/2021,7057.45,6989.54,7073.10,6973.28,197.03K,1.09%
10/05/2021,6981.24,6946.76,6981.24,6921.65,103.16K,0.29%
10/04/2021,6960.89,6929.71,6964.04,6929.71,103.54K,0.54%
10/01/2021,6923.60,6964.49,6984.79,6923.60,92.23K,-0.42%
09/30/2021,6952.88,6916.82,6984.14,6904.69,174.78K,0.27%
09/29/2021,6934.11,6875.16,6934.11,6771.76,224.22K,0.71%
09/28/2021,6885.36,6984.54,6984.54,6868.34,168.09K,-1.02%
09/27/2021,6956.26,6965.86,6987.26,6947.34,181.89K,0.07%
09/24/2021,6951.53,6940.22,6985.99,6939.98,139.80K,0.52%
09/23/2021,6915.28,6904.50,6974.00,6904.50,128.66K,0.36%
09/22/2021,6890.73,6891.44,6934.41,6890.67,162.05K,0.14%
09/21/2021,6881.20,6794.13,6890.97,6779.19,127.88K,0.34%
09/20/2021,6857.90,6922.52,6928.83,6824.60,156.91K,-0.79%
09/17/2021,6912.85,6962.04,6979.92,6912.85,368.16K,-0.80%
09/16/2021,6968.43,6893.54,6968.43,6885.70,159.19K,1.28%
09/15/2021,6880.20,6927.48,6974.97,6861.01,160.28K,-0.58%
09/14/2021,6920.36,6976.89,7033.06,6920.36,151.61K,-0.69%
09/13/2021,6968.14,6960.98,6973.08,6937.25,115.60K,-0.03%
09/10/2021,6970.51,6914.97,6970.51,6908.67,146.27K,0.67%
09/09/2021,6924.02,6939.10,6949.60,6897.12,139.74K,-0.37%
09/08/2021,6949.39,6893.16,6949.39,6865.03,115.53K,0.53%
09/07/2021,6912.71,6892.80,6924.14,6884.05,125.17K,0.52%
09/06/2021,6877.10,6884.63,6898.92,6867.12,130.49K,-0.29%
09/03/2021,6897.13,6841.13,6897.13,6841.13,168.64K,0.91%
09/02/2021,6834.66,6831.96,6887.12,6828.89,185.94K,0.72%
09/01/2021,6785.94,6829.58,6868.79,6779.74,170.32K,-1.01%
08/31/2021,6855.44,6786.11,6855.44,6651.01,286.09K,1.01%
08/27/2021,6786.62,6799.08,6831.26,6774.02,91.66K,-0.50%
08/26/2021,6820.53,6822.83,6850.18,6808.94,191.35K,-0.02%
08/25/2021,6822.15,6682.93,6822.15,6666.93,98.94K,2.15%
08/24/2021,6678.82,6631.87,6678.82,6628.40,126.28K,1.32%
08/23/2021,6591.67,6679.52,6690.18,6591.67,107.93K,-0.63%
08/20/2021,6633.22,6717.94,6743.28,6633.22,143.78K,-1.27%
08/19/2021,6718.51,6678.43,6718.51,6615.24,113.24K,0.57%
08/18/2021,6680.18,6568.72,6680.18,6567.52,125.97K,1.81%
08/17/2021,6561.41,6511.02,6589.35,6511.02,129.24K,0.73%
08/16/2021,6513.68,6420.31,6513.68,6413.77,131.90K,3.06%
08/13/2021,6320.19,6564.78,6588.44,6320.19,381.35K,-3.61%
08/12/2021,6556.57,6648.23,6648.23,6546.09,119.05K,-1.65%
08/11/2021,6666.86,6630.06,6666.86,6630.06,142.23K,0.66%
08/10/2021,6623.23,6644.39,6644.39,6584.63,150.38K,-0.14%
08/09/2021,6632.57,6555.74,6637.43,6537.20,133.22K,1.42%
08/06/2021,6539.91,6549.89,6578.41,6539.91,137.22K,-0.11%
08/05/2021,6547.27,6605.46,6605.46,6539.91,134.16K,-0.58%
08/04/2021,6585.21,6570.94,6598.18,6545.56,90.93K,0.38%
08/03/2021,6560.06,6442.40,6560.06,6376.11,114.03K,1.76%
08/02/2021,6446.31,6304.03,6446.31,6293.66,91.22K,2.81%
07/30/2021,6270.23,6520.12,6520.12,6270.23,145.82K,-3.48%
07/29/2021,6496.53,6465.21,6523.56,6442.51,116.93K,0.36%
07/28/2021,6473.03,6511.83,6511.83,6370.25,117.58K,-0.76%
07/27/2021,6522.58,6404.21,6522.58,6401.66,74.07K,2.35%
07/26/2021,6372.61,6509.74,6509.74,6372.61,73.38K,-2.27%
07/23/2021,6520.74,6600.88,6611.31,6461.75,86.56K,-0.85%
07/22/2021,6576.62,6496.97,6586.01,6496.97,88.04K,1.55%
07/21/2021,6476.21,6611.67,6611.67,6451.12,147.79K,-1.68%
07/20/2021,6587.20,6587.20,6587.20,6587.20,,0.00%
07/19/2021,6587.20,6665.54,6665.54,6510.43,148.03K,-1.59%
07/16/2021,6693.83,6743.78,6783.91,6653.53,142.92K,-0.51%
07/15/2021,6727.93,6829.05,6832.69,6727.93,80.87K,-1.57%
07/14/2021,6835.41,6811.59,6835.41,6785.84,120.84K,0.59%
07/13/2021,6795.13,6907.48,6907.48,6795.13,116.46K,-1.72%
07/12/2021,6913.87,6838.18,6913.87,6838.18,83.30K,1.16%
07/09/2021,6834.92,6900.34,6900.34,6745.85,179.10K,-1.30%
07/08/2021,6924.99,6945.99,6966.53,6917.38,116.66K,-0.26%
07/07/2021,6943.00,6994.13,6994.13,6924.21,141.94K,-0.71%
07/06/2021,6992.43,7064.24,7064.24,6992.43,120.25K,-0.62%
07/05/2021,7036.38,6993.68,7037.14,6992.70,89.91K,0.49%
07/02/2021,7002.26,6976.27,7002.26,6963.44,156.27K,0.55%
07/01/2021,6964.01,6949.98,7002.23,6946.21,108.65K,0.90%
06/30/2021,6901.91,6941.16,6957.56,6901.91,140.52K,-0.79%
06/29/2021,6956.65,6939.25,6956.65,6921.07,119.30K,0.27%
06/28/2021,6937.96,6949.53,6954.61,6901.89,139.89K,-0.18%
06/25/2021,6950.51,6894.27,6950.51,6894.27,92.57K,0.94%
06/24/2021,6886.00,6917.90,6919.13,6886.00,109.64K,-0.47%
06/23/2021,6918.41,6871.83,6918.96,6871.83,80.89K,0.70%
06/22/2021,6870.41,6834.19,6910.17,6834.19,77.06K,0.63%
06/21/2021,6827.17,6840.22,6849.45,6783.19,120.71K,-0.35%
06/18/2021,6851.38,6878.99,6896.36,6800.70,167.07K,-0.53%
06/17/2021,6887.92,6968.56,6974.56,6878.47,111.49K,-1.23%
06/16/2021,6973.35,6957.95,7001.21,6957.95,153.40K,-0.05%
06/15/2021,6976.73,6908.81,6976.73,6893.45,118.01K,0.86%
06/14/2021,6917.49,6898.20,6917.49,6871.71,108.33K,0.14%
06/11/2021,6907.79,6890.03,6910.33,6872.59,120.67K,0.47%
06/10/2021,6875.71,6923.95,6925.14,6872.72,164.09K,-0.39%
06/09/2021,6902.54,6811.46,6922.87,6805.00,184.07K,1.36%
06/08/2021,6809.72,6781.04,6809.72,6767.34,83.22K,0.68%
06/07/2021,6763.92,6801.36,6801.36,6758.09,88.82K,-0.48%
06/04/2021,6796.34,6789.03,6810.76,6761.91,110.60K,0.07%
06/03/2021,6791.87,6835.24,6835.24,6760.19,138.95K,-0.73%
06/02/2021,6841.69,6631.72,6841.69,6631.72,226.85K,3.23%
06/01/2021,6627.43,6619.02,6644.82,6576.64,79.09K,-0.02%
05/31/2021,6628.49,6656.88,6687.64,6588.04,122.39K,-0.69%
05/28/2021,6674.51,6622.18,6688.07,6597.50,301.77K,0.14%
05/27/2021,6665.14,6374.31,6665.14,6365.76,1.27M,5.11%
05/26/2021,6341.24,6223.67,6377.10,6213.44,235.77K,2.33%
05/25/2021,6196.71,6173.25,6203.00,6164.90,176.35K,0.52%
05/24/2021,6164.89,6195.87,6209.05,6156.20,165.10K,-0.55%
05/21/2021,6199.25,6201.88,6218.41,6172.18,115.68K,0.03%
05/20/2021,6197.64,6253.02,6253.02,6197.64,110.97K,-0.75%
05/18/2021,6244.74,6230.54,6258.77,6210.00,124.21K,-0.62%
05/17/2021,6283.58,6226.83,6283.58,6188.74,139.27K,0.23%
05/14/2021,6269.36,6262.31,6269.36,6080.94,286.07K,0.53%
05/12/2021,6236.40,6310.33,6310.33,6221.93,199.33K,-1.43%
05/11/2021,6326.83,6298.92,6341.12,6281.61,128.68K,0.15%
05/10/2021,6317.41,6279.79,6321.51,6279.79,88.74K,0.94%
05/07/2021,6258.71,6278.70,6305.99,6257.50,86.86K,-0.38%
05/06/2021,6282.78,6310.37,6322.17,6233.33,107.26K,-0.27%
05/05/2021,6299.69,6352.55,6354.81,6299.69,109.92K,-0.94%
05/04/2021,6359.15,6391.83,6397.19,6356.14,90.43K,-0.16%
05/03/2021,6369.28,6392.97,6419.52,6369.28,77.77K,-0.02%
04/30/2021,6370.87,6475.61,6476.11,6370.87,116.89K,-1.80%
04/29/2021,6487.51,6453.26,6487.51,6420.94,118.70K,0.28%
04/28/2021,6469.14,6381.74,6469.14,6375.29,139.17K,1.77%
04/27/2021,6356.47,6387.15,6397.74,6356.47,139.85K,-0.52%
04/26/2021,6389.38,6417.77,6417.77,6348.56,107.57K,0.18%
04/23/2021,6378.07,6423.30,6424.55,6371.43,125.69K,-0.58%
04/22/2021,6415.53,6451.23,6451.65,6374.33,146.03K,-0.37%
04/21/2021,6439.39,6492.52,6494.78,6439.39,139.96K,-0.94%
04/20/2021,6500.42,6464.65,6500.42,6459.44,105.61K,0.63%
04/19/2021,6459.76,6503.77,6503.77,6459.76,131.57K,-0.54%
04/16/2021,6494.81,6533.56,6533.56,6490.68,85.32K,-0.69%
04/15/2021,6539.96,6505.13,6539.96,6464.49,140.46K,0.26%
04/14/2021,6523.21,6474.25,6523.21,6453.26,117.88K,1.01%
04/13/2021,6457.79,6520.03,6520.03,6431.71,129.72K,-0.93%
04/12/2021,6518.64,6562.11,6566.67,6504.59,93.67K,-0.41%
04/08/2021,6545.17,6648.71,6648.71,6542.27,93.58K,-1.60%
04/07/2021,6651.71,6591.05,6651.71,6578.12,133.69K,0.93%
04/06/2021,6590.11,6521.26,6590.11,6518.49,78.84K,1.46%
04/05/2021,6495.15,6447.40,6500.35,6446.04,77.84K,0.81%
03/31/2021,6443.09,6554.43,6557.04,6443.09,114.92K,-1.57%
03/30/2021,6545.55,6586.93,6603.06,6504.18,82.15K,-0.94%
03/29/2021,6607.78,6469.26,6653.52,6432.07,107.05K,0.96%
03/26/2021,6544.63,6567.89,6576.60,6526.29,104.30K,-0.55%
03/25/2021,6581.00,6498.51,6603.55,6498.51,125.59K,1.29%
03/24/2021,6497.01,6427.72,6497.01,6393.14,83.84K,0.79%
03/23/2021,6446.35,6381.82,6446.35,6381.82,83.56K,0.80%
03/22/2021,6395.17,6381.59,6444.58,6325.64,77.08K,-0.64%
03/19/2021,6436.10,6628.74,6638.93,6436.10,149.88K,-2.94%
03/18/2021,6630.85,6581.47,6675.84,6577.64,94.19K,0.97%
03/17/2021,6566.83,6574.31,6593.53,6548.54,88.59K,0.12%
03/16/2021,6559.08,6529.10,6610.53,6519.18,74.77K,0.10%
03/15/2021,6552.46,6694.09,6694.09,6489.79,126.88K,-2.62%
03/12/2021,6728.55,6734.40,6749.13,6693.91,60.80K,0.14%
03/11/2021,6719.18,6782.57,6782.57,6705.67,58.97K,-1.31%
03/10/2021,6808.32,6752.90,6808.32,6727.10,113.98K,0.61%
03/09/2021,6766.83,6738.83,6769.38,6668.33,92.58K,0.15%
03/08/2021,6756.92,6879.77,6879.77,6745.75,106.26K,-1.81%
03/05/2021,6881.37,6864.58,6896.25,6829.21,77.54K,-0.02%
03/04/2021,6882.49,6911.17,6921.10,6839.34,87.51K,-0.87%
03/03/2021,6942.76,6918.74,6942.76,6871.18,80.08K,0.34%
03/02/2021,6919.54,6862.64,6919.54,6848.81,113.35K,0.68%
03/01/2021,6872.97,6828.70,6874.40,6798.81,107.46K,1.15%
02/26/2021,6794.86,6718.06,6827.17,6681.14,198.57K,0.58%
02/24/2021,6755.95,6808.42,6808.42,6735.84,84.96K,-0.86%
02/23/2021,6814.67,6808.13,6814.67,6736.42,111.81K,0.06%
02/22/2021,6810.34,6901.93,6907.47,6810.34,78.87K,-1.68%
02/19/2021,6926.41,6858.72,6926.41,6841.48,103.24K,1.12%
02/18/2021,6849.64,6954.37,6972.26,6849.64,111.35K,-1.68%
02/17/2021,6966.43,6991.36,6995.60,6916.71,88.26K,-1.10%
02/16/2021,7044.06,6969.93,7044.06,6969.93,92.30K,1.22%
02/15/2021,6959.21,6996.58,7026.40,6959.21,79.14K,-0.45%
02/11/2021,6991.01,7059.48,7076.01,6991.01,132.19K,-1.29%
02/10/2021,7082.15,7076.38,7159.11,7073.78,115.75K,0.23%
02/09/2021,7065.55,7014.79,7091.92,7014.79,101.54K,0.58%
02/08/2021,7024.48,6997.28,7032.12,6965.93,102.24K,0.08%
02/05/2021,7019.18,6899.15,7019.18,6843.83,96.06K,1.67%
02/04/2021,6903.75,6858.04,6903.75,6809.41,79.21K,0.65%
02/03/2021,6859.46,6895.43,6913.30,6819.42,105.55K,-0.12%
02/02/2021,6867.88,6838.26,6917.92,6837.31,80.81K,0.78%
02/01/2021,6814.76,6634.59,6814.76,6634.59,107.30K,3.06%
01/29/2021,6612.62,6826.65,6827.38,6612.62,175.33K,-3.49%
01/28/2021,6851.84,6808.72,6918.30,6770.75,82.27K,-0.17%
01/27/2021,6863.61,6947.52,6949.48,6824.88,120.01K,-1.63%
01/26/2021,6977.16,7039.17,7039.17,6961.06,114.69K,-1.33%
01/25/2021,7071.50,7026.77,7071.50,7012.76,82.85K,0.36%
01/22/2021,7045.83,7116.76,7116.76,7007.20,110.17K,-1.32%
01/21/2021,7140.29,7161.07,7161.07,7112.33,77.87K,-0.04%
01/20/2021,7143.30,7164.06,7172.16,7082.75,103.59K,-0.77%
01/19/2021,7198.45,7158.73,7198.45,7137.56,73.63K,-0.07%
01/18/2021,7203.44,7230.05,7230.05,7157.63,85.71K,-0.48%
01/15/2021,7238.46,7282.26,7297.41,7238.46,90.71K,-0.48%
01/14/2021,7273.15,7183.95,7308.44,7180.88,122.65K,0.42%
01/13/2021,7242.85,7259.46,7284.60,7233.99,104.13K,-0.21%
01/12/2021,7258.11,7326.54,7326.54,7253.81,101.99K,-0.64%
01/11/2021,7304.79,7292.99,7432.40,7285.08,121.25K,0.20%
01/08/2021,7289.88,7141.35,7289.88,7134.75,159.05K,2.39%
01/07/2021,7119.61,7054.39,7126.07,7028.06,92.75K,1.02%
01/06/2021,7047.85,7126.91,7127.01,6928.90,112.06K,-1.21%
01/05/2021,7134.18,7186.72,7186.72,7104.00,123.32K,-0.88%
01/04/2021,7197.50,7149.64,7207.79,7137.91,136.51K,0.81%
12/29/2020,7139.71,7123.12,7173.27,7120.82,118.12K,0.25%
12/28/2020,7122.25,7142.95,7142.95,7058.66,89.30K,-1.14%
12/23/2020,7204.38,7169.05,7206.46,7075.18,99.91K,0.03%
12/22/2020,7202.39,7206.33,7206.54,7081.14,172.67K,-0.31%
12/21/2020,7224.89,7244.85,7251.02,7157.88,127.10K,-0.66%
12/18/2020,7272.80,7266.96,7286.67,7222.01,149.70K,-0.35%
12/17/2020,7298.02,7271.65,7298.02,7236.82,111.07K,-0.02%
12/16/2020,7299.70,7242.47,7299.70,7202.49,138.99K,1.00%
12/15/2020,7227.73,7281.91,7290.60,7214.14,203.83K,-0.74%
12/14/2020,7281.35,7244.38,7311.21,7214.94,176.26K,0.49%
12/11/2020,7246.16,7183.88,7304.90,7181.22,167.30K,1.28%
12/10/2020,7154.43,7114.69,7166.85,7114.69,127.98K,0.73%
12/09/2020,7102.66,7197.07,7247.34,7102.66,226.23K,-1.40%
12/07/2020,7203.67,7173.70,7203.67,7142.30,150.48K,0.97%
12/04/2020,7134.56,7184.57,7196.96,7097.35,176.21K,-0.83%
12/03/2020,7194.13,7077.63,7194.13,7022.86,256.08K,1.60%
12/02/2020,7080.62,7019.25,7080.62,6988.27,149.63K,1.01%
12/01/2020,7009.56,6740.30,7009.56,6740.30,172.43K,3.21%
11/27/2020,6791.46,6885.07,6909.03,6791.46,594.66K,-1.97%
11/26/2020,6927.75,6987.32,6987.32,6843.11,186.61K,-1.05%
11/25/2020,7001.51,7125.44,7146.13,6994.79,268.28K,-1.51%
11/24/2020,7108.67,7211.13,7228.12,7016.11,210.48K,-0.97%
11/23/2020,7178.62,7163.98,7263.71,7158.68,414.39K,0.12%
11/20/2020,7169.79,7024.23,7169.79,7021.18,226.73K,2.46%
11/19/2020,6997.62,7008.96,7012.54,6974.65,181.32K,-0.77%
11/18/2020,7051.78,6971.90,7051.78,6970.49,181.96K,1.33%
11/17/2020,6959.14,6950.52,6971.60,6921.12,172.03K,0.59%
11/16/2020,6918.05,6991.39,6991.39,6857.89,174.12K,-0.74%
11/13/2020,6969.88,6933.89,6972.66,6917.02,191.25K,-0.77%
11/12/2020,7024.26,6968.93,7079.18,6944.11,296.45K,0.00%
11/11/2020,7024.26,6968.93,7079.18,6944.11,296.45K,-0.16%
11/10/2020,7035.48,6792.58,7035.48,6792.58,273.85K,5.23%
11/09/2020,6685.85,6665.08,6685.85,6619.59,148.71K,0.00%
11/06/2020,6685.69,6686.13,6709.73,6571.00,196.13K,0.62%
11/05/2020,6644.77,6477.16,6702.75,6477.16,202.37K,2.80%
11/04/2020,6464.05,6374.47,6464.05,6334.09,126.94K,2.03%
11/03/2020,6335.56,6282.89,6358.42,6250.87,92.46K,0.18%
10/30/2020,6324.00,6233.60,6328.38,6202.90,147.36K,1.19%
10/29/2020,6249.39,6326.31,6326.31,6248.48,164.49K,-2.01%
10/28/2020,6377.79,6413.60,6415.03,6377.79,128.99K,-0.58%
10/27/2020,6415.08,6467.45,6467.45,6381.19,150.49K,-1.17%
10/26/2020,6491.19,6496.19,6517.26,6453.20,141.85K,0.11%
10/23/2020,6484.06,6370.92,6484.45,6370.92,203.82K,2.20%
10/22/2020,6344.63,6309.87,6344.63,6241.31,258.34K,1.05%
10/21/2020,6278.59,6146.04,6290.68,6146.04,287.42K,2.71%
10/20/2020,6112.71,6022.61,6133.00,6018.33,183.30K,1.55%
10/19/2020,6019.26,5913.78,6019.26,5913.78,112.23K,2.05%
10/16/2020,5898.47,5921.34,5939.62,5898.47,140.60K,-0.67%
10/15/2020,5938.33,5930.43,5950.50,5919.55,152.75K,0.22%
10/14/2020,5925.30,5923.92,5933.83,5913.01,133.81K,0.03%
10/13/2020,5923.23,5938.61,5946.07,5920.77,128.62K,-0.23%
10/12/2020,5937.05,5935.40,5954.47,5910.73,146.60K,0.09%
10/09/2020,5931.61,5943.71,5943.71,5908.52,175.23K,-0.19%
10/08/2020,5942.66,5888.45,5942.66,5825.48,189.54K,1.27%
10/07/2020,5867.88,5904.91,5904.91,5845.68,175.92K,-0.72%
10/06/2020,5910.64,5938.41,5949.67,5850.85,152.04K,-0.48%
10/05/2020,5938.95,6005.58,6010.76,5938.95,181.37K,-1.01%
10/02/2020,5999.40,5942.15,5999.40,5924.86,164.01K,0.92%
10/01/2020,5944.87,5881.90,5944.87,5857.38,77.24K,1.38%
09/30/2020,5864.23,5863.50,5878.53,5849.50,98.14K,0.39%
09/29/2020,5841.60,5878.28,5878.32,5841.60,91.54K,-0.34%
09/28/2020,5861.39,5870.52,5872.19,5846.23,77.06K,0.39%
09/25/2020,5838.66,5842.81,5880.18,5829.66,89.26K,-0.12%
09/24/2020,5845.80,5888.20,5888.20,5845.80,102.00K,-0.80%
09/23/2020,5892.72,5900.88,5903.58,5876.78,83.05K,-0.03%
09/22/2020,5894.28,5893.19,5894.28,5837.03,78.64K,-0.25%
09/21/2020,5909.32,5913.60,5925.31,5879.76,60.42K,0.01%
09/18/2020,5908.90,5945.25,5952.10,5886.37,170.59K,-0.58%
09/17/2020,5943.52,5946.05,5946.05,5886.33,92.82K,-0.05%
09/16/2020,5946.62,5996.99,5996.99,5943.92,84.45K,-1.19%
09/15/2020,6018.21,5989.44,6018.21,5947.85,102.73K,0.35%
09/14/2020,5997.14,5954.23,5997.14,5934.47,105.41K,0.49%
09/11/2020,5967.96,5906.94,5967.96,5888.36,92.18K,1.11%
09/10/2020,5902.39,5955.55,5973.59,5902.39,117.56K,-0.51%
09/09/2020,5932.84,6000.16,6000.16,5932.84,120.37K,-1.68%
09/08/2020,6034.03,5917.54,6034.03,5908.47,141.55K,1.65%
09/07/2020,5935.85,5787.70,5935.85,5772.01,115.59K,2.61%
09/04/2020,5785.09,5750.16,5785.09,5695.78,92.77K,0.21%
09/03/2020,5772.86,5751.14,5775.97,5723.46,121.13K,0.60%
09/02/2020,5738.39,5820.70,5820.70,5703.59,140.78K,-1.05%
09/01/2020,5799.24,5922.06,5946.22,5799.24,149.35K,-1.44%
08/28/2020,5884.18,5917.71,5931.39,5872.26,203.01K,-0.63%
08/27/2020,5921.55,5930.04,5950.53,5919.74,116.16K,-0.16%
08/26/2020,5931.33,5935.83,5935.83,5895.70,118.09K,-0.37%
08/25/2020,5953.44,5934.26,5962.89,5893.14,80.69K,0.17%
08/24/2020,5943.58,5997.55,5997.55,5925.80,626.45K,-1.03%
08/20/2020,6005.40,6058.35,6064.09,5962.64,73.51K,-0.61%
08/19/2020,6042.12,6167.13,6167.13,6042.12,115.53K,-1.86%
08/18/2020,6156.45,6098.08,6156.45,6058.98,134.99K,1.44%
08/17/2020,6068.78,6081.11,6081.11,6012.14,119.38K,-0.13%
08/14/2020,6076.91,6069.67,6076.91,6014.78,251.85K,-0.34%
08/13/2020,6097.78,6015.26,6097.78,6010.60,110.73K,1.71%
08/12/2020,5995.00,5980.49,5995.00,5966.97,112.70K,0.69%
08/11/2020,5953.94,5934.91,5984.35,5913.59,136.88K,0.39%
08/10/2020,5930.92,5853.12,5930.92,5832.60,89.90K,1.45%
08/07/2020,5846.02,5906.87,5906.87,5834.86,129.44K,-0.96%
08/06/2020,5902.58,5860.36,5902.58,5819.37,151.55K,1.18%
08/05/2020,5833.58,5812.22,5888.85,5803.58,161.80K,1.01%
08/04/2020,5775.50,5691.74,5802.49,5691.74,130.80K,1.04%
08/03/2020,5715.92,5816.23,5816.23,5695.53,161.96K,-3.58%
07/30/2020,5928.45,5968.13,5968.13,5928.45,120.64K,-0.63%
07/29/2020,5966.27,5923.10,5966.27,5870.83,96.06K,0.66%
07/28/2020,5927.11,5849.83,5939.60,5799.11,105.06K,1.13%
07/27/2020,5860.94,5985.24,5985.24,5858.28,108.71K,-2.37%
07/24/2020,6003.26,6002.20,6024.65,5968.72,61.82K,-0.43%
07/23/2020,6029.01,6076.90,6076.90,5915.83,120.89K,-0.58%
07/22/2020,6064.26,6138.38,6149.20,6064.26,135.14K,-1.17%
07/21/2020,6136.31,6114.09,6152.06,6095.74,99.41K,-0.23%
07/20/2020,6150.70,6112.58,6150.70,6070.19,80.34K,1.02%
07/17/2020,6088.75,6116.20,6141.23,6032.30,93.36K,-0.96%
07/16/2020,6147.66,6034.76,6147.66,6034.76,103.03K,2.18%
07/15/2020,6016.51,6166.32,6166.32,6010.88,204.80K,-2.53%
07/14/2020,6172.81,6158.40,6178.68,6135.29,122.80K,0.00%
07/13/2020,6172.57,6187.78,6187.78,6151.11,124.85K,-0.40%
07/10/2020,6197.38,6157.47,6197.38,6098.53,121.49K,0.08%
07/09/2020,6192.58,6282.43,6282.43,6192.58,99.98K,-1.48%
07/08/2020,6285.50,6265.43,6287.74,6227.74,347.41K,0.29%
07/07/2020,6267.40,6349.12,6349.61,6267.40,121.79K,-0.96%
07/06/2020,6328.41,6378.29,6381.06,6299.98,118.98K,-0.69%
07/03/2020,6372.66,6383.37,6398.79,6322.92,114.80K,0.13%
07/02/2020,6364.08,6211.51,6382.60,6183.03,164.44K,2.49%
07/01/2020,6209.71,6223.54,6223.54,6139.44,104.92K,0.03%
06/30/2020,6207.72,6134.49,6207.72,6131.22,152.31K,1.68%
06/29/2020,6105.18,6125.57,6125.57,6040.43,188.50K,-1.40%
06/26/2020,6191.84,6137.61,6191.84,6092.01,151.48K,1.20%
06/25/2020,6118.26,6156.79,6162.22,6109.22,253.37K,-1.14%
06/24/2020,6188.83,6304.33,6306.21,6188.83,209.53K,-1.73%
06/23/2020,6297.78,6324.52,6324.52,6258.37,219.52K,-0.78%
06/22/2020,6347.43,6316.20,6347.43,6249.47,226.80K,0.51%
06/19/2020,6315.07,6293.18,6375.03,6260.18,335.17K,-0.53%
06/18/2020,6348.45,6258.88,6348.45,6205.25,162.17K,1.06%
06/17/2020,6282.01,6348.88,6352.90,6278.02,240.20K,0.00%
06/16/2020,6281.75,6226.96,6316.23,6197.29,163.55K,1.91%
06/15/2020,6163.82,6340.32,6340.32,6163.82,211.04K,-4.82%
06/11/2020,6476.24,6398.19,6476.24,6263.20,211.13K,0.57%
06/10/2020,6439.37,6551.32,6551.32,6349.20,221.00K,-2.19%
06/09/2020,6583.84,6527.36,6583.84,6438.97,252.48K,1.07%
06/08/2020,6514.00,6487.76,6551.26,6430.72,264.93K,0.76%
06/05/2020,6465.13,6452.64,6465.13,6299.83,219.59K,-0.80%
06/04/2020,6517.49,6231.56,6517.49,6231.56,330.14K,4.35%
06/03/2020,6245.65,6064.67,6245.65,6062.05,227.71K,3.66%
06/02/2020,6025.17,5933.43,6043.09,5930.05,221.11K,1.60%
06/01/2020,5930.17,5791.32,5931.65,5750.00,192.53K,1.56%
05/29/2020,5838.84,5600.72,5838.84,5600.72,484.21K,4.82%
05/28/2020,5570.22,5533.22,5574.22,5492.09,158.36K,0.84%
05/27/2020,5523.78,5499.97,5523.78,5423.78,135.99K,0.49%
05/26/2020,5496.83,5526.99,5533.65,5396.13,129.61K,-0.76%
05/25/2020,5539.19,5539.19,5539.19,5539.19,,0.00%
05/22/2020,5539.19,5600.96,5600.96,5535.65,116.47K,-1.17%
05/21/2020,5604.49,5582.27,5613.90,5557.08,101.50K,0.40%
05/20/2020,5581.96,5568.40,5581.96,5518.52,71.72K,0.47%
05/19/2020,5555.85,5543.59,5571.40,5537.02,115.47K,1.40%
05/18/2020,5479.35,5557.99,5557.99,5466.88,81.34K,-1.13%
05/15/2020,5541.95,5659.12,5664.25,5541.95,121.28K,-1.99%
05/14/2020,5654.70,5612.97,5654.70,5556.81,86.89K,0.51%
05/13/2020,5626.25,5656.19,5661.18,5607.77,144.21K,-0.45%
05/12/2020,5651.67,5667.42,5668.36,5633.82,129.96K,-0.29%
05/11/2020,5667.93,5641.53,5681.68,5627.19,116.76K,0.82%
05/08/2020,5621.94,5674.47,5696.31,5621.94,174.59K,-0.55%
05/07/2020,5653.16,5661.95,5670.34,5599.82,171.87K,0.25%
05/06/2020,5639.27,5689.78,5702.58,5594.81,269.23K,-0.57%
05/05/2020,5671.67,5610.00,5703.96,5603.40,263.90K,1.79%
05/04/2020,5572.09,5601.39,5601.39,5502.05,135.58K,-2.26%
04/30/2020,5700.71,5695.13,5716.88,5654.96,161.31K,1.01%
04/29/2020,5643.97,5589.27,5656.01,5556.23,127.37K,1.24%
04/28/2020,5574.98,5470.83,5574.98,5466.47,126.70K,2.28%
04/27/2020,5450.45,5493.21,5493.21,5390.97,86.64K,-0.27%
04/24/2020,5464.98,5622.76,5622.76,5464.98,135.67K,-2.40%
04/23/2020,5599.55,5631.84,5672.08,5599.55,82.03K,0.46%
04/22/2020,5573.75,5517.67,5577.91,5461.94,113.87K,-0.33%
04/21/2020,5592.25,5704.30,5704.30,5571.08,139.16K,-2.47%
04/20/2020,5733.65,5813.93,5816.90,5704.20,121.52K,-0.97%
04/17/2020,5789.97,5704.40,5789.97,5694.94,197.25K,4.78%
04/16/2020,5525.60,5828.76,5828.76,5525.60,251.79K,-7.07%
04/15/2020,5946.05,5824.76,5946.05,5807.68,279.23K,2.86%
04/14/2020,5780.88,5657.76,5780.88,5640.85,205.02K,3.03%
04/13/2020,5610.98,5551.96,5610.98,5521.49,169.07K,1.82%
04/08/2020,5510.83,5593.71,5593.71,5498.54,186.88K,-2.46%
04/07/2020,5650.01,5694.68,5713.63,5597.98,231.09K,1.42%
